grid_id,x_utm,y_utm,longitude,latitude,elevation_m,slope_deg,low_lying_score,soil_clay_0_5cm,built_up_ratio,water_ratio,vegetation_ratio,worldcover_class,dist_to_swd_m,dist_to_macro_drain_m,dist_to_micro_drain_m,dist_to_river_stream_m,dist_to_buckingham_canal_m,dist_to_krishna_water_canal_m,drainage_density_m_per_km2,building_count,building_area_m2,dist_to_hospital_m,hospital_count_1km,dist_to_police_m,dist_to_fire_station_m
CHN_G0120,419750.0,1421750.0,80.2604,12.859828,0.0,0.0,0.62,103.0,0.0,1.0,0.0,80,2121.6,7162.1,5869.5,3277.1,2486.7,57399.6,0.0,196,17954.0,4188.0,0,5669.5,13421.6
CHN_G0121,420250.0,1421750.0,80.265008,12.859841,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,2567.4,7355.8,6332.7,3762.8,2915.0,57726.3,0.0,71,22853.2,4669.4,0,5995.3,13561.2
CHN_G0122,420750.0,1421750.0,80.269616,12.859854,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,3030.1,7558.3,6800.7,4251.8,3362.6,58055.4,0.0,11,4023.2,5154.4,0,6343.8,13717.6
CHN_G0123,421250.0,1421750.0,80.274224,12.859867,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,3503.1,7762.1,7273.0,4743.1,3823.1,58387.0,0.0,0,0.0,5642.0,0,6711.5,13890.2
CHN_G0124,421750.0,1421750.0,80.278832,12.859879,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,3982.7,7992.0,7748.7,5236.0,4292.5,58721.0,0.0,0,0.0,6131.5,0,7095.4,14078.5
CHN_G0125,422250.0,1421750.0,80.283439,12.859892,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,4466.8,8245.8,8227.4,5730.2,4768.2,59057.3,0.0,0,0.0,6622.7,0,7493.0,14281.9
CHN_G0126,422750.0,1421750.0,80.288047,12.859905,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,4954.0,8521.4,8708.3,6225.3,5248.3,59395.9,0.0,0,0.0,7115.1,0,7902.2,14499.6
CHN_G0127,402250.0,1422250.0,80.099113,12.863845,37.79,1.64,0.425,300.0,0.03,0.0,0.97,10,11560.3,6824.3,11194.1,751.9,14775.7,45963.4,0.0,0,0.0,4010.1,0,6972.1,9585.1
CHN_G0128,402750.0,1422250.0,80.103721,12.86386,31.32,0.35,0.694,291.0,0.485,0.0,0.515,50,11116.0,6893.1,10696.0,518.7,14277.4,46236.9,0.0,0,0.0,3513.3,0,6880.5,9399.6
CHN_G0129,403250.0,1422250.0,80.108329,12.863876,30.7,3.56,0.596,297.0,0.324,0.0,0.676,10,10676.6,6997.1,10198.1,676.7,13779.2,46514.1,0.0,9,740.1,3017.6,0,6824.3,9237.4
CHN_G0130,403750.0,1422250.0,80.112937,12.863892,27.1,0.81,0.755,302.0,0.184,0.0,0.814,10,10242.8,7134.6,9700.3,911.4,13281.2,46795.0,0.0,49,11857.8,2523.5,0,6804.6,9099.9
CHN_G0131,404250.0,1422250.0,80.117544,12.863907,24.67,0.45,0.848,263.0,0.116,0.0,0.872,40,9815.3,7303.9,9202.8,484.8,12783.3,47079.6,0.0,3,194.6,2032.4,0,6805.8,8988.2
CHN_G0132,404750.0,1422250.0,80.122152,12.863923,29.65,6.77,0.462,119.0,0.263,0.0,0.723,10,9383.7,7482.1,8705.7,352.0,12285.6,47367.7,0.0,6,739.6,1546.9,0,6680.4,8903.1
CHN_G0133,405250.0,1422250.0,80.12676,12.863938,28.61,1.27,0.442,320.0,0.05,0.0,0.95,10,8888.4,7688.1,8208.8,624.8,11788.1,47659.3,0.0,310,20971.7,1074.9,0,6590.6,8845.6
CHN_G0134,405750.0,1422250.0,80.131368,12.863954,25.47,2.07,0.572,311.0,0.22,0.0,0.778,10,8393.6,7920.4,7712.4,671.0,11290.8,47954.4,0.0,60,3781.3,646.3,1,6537.9,8816.0
CHN_G0135,406250.0,1422250.0,80.135975,12.863969,20.03,0.52,0.828,316.0,0.403,0.008,0.59,50,7899.5,8176.7,7216.4,928.4,10793.8,48252.9,0.0,211,18590.0,424.3,1,6252.6,8814.8
CHN_G0136,406750.0,1422250.0,80.140583,12.863984,18.4,0.39,0.752,306.0,0.097,0.0,0.89,40,7406.1,8454.8,6721.0,588.6,10297.1,48554.6,0.0,4,245.8,665.2,1,5856.9,8841.9
CHN_G0137,407250.0,1422250.0,80.145191,12.863999,21.41,0.69,0.416,313.0,0.331,0.0,0.668,10,6913.7,8752.7,6226.4,575.4,9800.6,48859.6,0.0,192,27817.2,1097.6,0,5478.4,8897.0
CHN_G0138,407750.0,1422250.0,80.149799,12.864014,19.65,0.48,0.415,312.0,0.511,0.0,0.473,50,6422.5,9068.4,5732.7,676.9,9304.6,49167.8,0.0,41,4566.1,1570.7,0,5120.8,8979.7
CHN_G0139,408250.0,1422250.0,80.154406,12.864029,15.07,2.87,0.608,305.0,0.168,0.011,0.81,40,5932.8,9400.1,5240.3,752.1,8809.0,49479.2,0.0,1,22.6,2056.6,0,4788.7,9089.2
CHN_G0140,408750.0,1422250.0,80.159014,12.864044,12.91,0.98,0.653,303.0,0.08,0.0,0.92,40,5444.9,9746.1,4749.4,938.0,8314.0,49793.6,0.0,20,6488.5,2484.6,0,4487.8,9224.6
CHN_G0141,409250.0,1422250.0,80.163622,12.864058,10.39,0.74,0.706,305.0,0.07,0.0,0.927,40,4959.5,9524.8,4260.6,799.1,7819.5,50111.0,0.0,224,26995.1,2673.2,0,4224.9,9384.6
CHN_G0142,409750.0,1422250.0,80.16823,12.864073,9.48,0.62,0.679,307.0,0.26,0.0,0.74,40,4477.2,9188.3,3774.7,563.0,7325.8,50431.4,0.0,76,12501.1,2935.7,0,4007.4,9568.1
CHN_G0143,410250.0,1422250.0,80.172838,12.864088,7.58,0.3,0.727,303.0,0.115,0.0,0.883,40,3999.0,8867.3,3293.1,496.2,6832.4,50754.7,0.0,6,919.8,3020.7,0,3842.9,9773.8
CHN_G0144,410750.0,1422250.0,80.177445,12.864102,7.39,1.52,0.706,316.0,0.156,0.0,0.844,30,3524.0,8563.5,2817.9,222.4,6340.0,51080.9,0.0,65,19015.9,2759.7,0,3738.6,10000.3
CHN_G0145,411250.0,1422250.0,80.182053,12.864116,6.25,0.42,0.725,324.0,0.013,0.0,0.987,30,3055.5,8278.7,2353.0,59.9,5848.8,51409.8,0.0,105,21715.1,2570.4,0,3699.5,10246.2
CHN_G0146,411750.0,1422250.0,80.186661,12.864131,5.19,0.23,0.743,328.0,0.02,0.028,0.951,40,2589.2,8001.0,1905.9,98.9,5359.3,51741.5,0.0,7,1419.0,2469.5,0,3727.7,10510.1
CHN_G0147,412250.0,1422250.0,80.191269,12.864145,8.65,2.55,0.483,330.0,0.15,0.0,0.844,10,2130.6,7737.8,1492.8,217.4,4871.9,52075.8,0.0,0,0.0,2467.7,0,3821.6,10790.8
CHN_G0148,412750.0,1422250.0,80.195877,12.864159,4.94,1.17,0.667,322.0,0.047,0.0,0.914,40,1695.6,7478.7,1150.8,50.1,4387.3,52412.8,0.0,0,0.0,2565.3,0,3976.7,11086.9
CHN_G0149,413250.0,1422250.0,80.200485,12.864173,4.52,0.52,0.666,319.0,0.114,0.0,0.871,30,1308.0,7215.6,959.4,60.9,3904.5,52752.4,0.0,0,0.0,2580.8,0,4186.1,11397.3
CHN_G0150,413750.0,1422250.0,80.205092,12.864187,4.41,0.47,0.626,317.0,0.17,0.0,0.828,30,1023.0,6976.7,1008.2,472.7,3425.6,53094.6,0.0,0,0.0,2103.5,0,4442.1,11720.8
CHN_G0151,414250.0,1422250.0,80.2097,12.864201,3.08,0.12,0.68,319.0,0.038,0.0,0.953,40,896.2,6764.3,1267.7,234.5,2953.7,53439.2,0.0,0,0.0,1639.8,0,4378.1,12056.3
CHN_G0152,414750.0,1422250.0,80.214308,12.864215,3.34,0.21,0.675,328.0,0.235,0.0,0.765,30,934.6,6580.1,1436.7,17.3,2481.3,53786.2,0.0,0,0.0,1205.5,0,4179.5,12402.9
CHN_G0153,415250.0,1422250.0,80.218916,12.864229,5.39,3.97,0.55,329.0,0.242,0.0,0.757,40,1031.7,6427.8,1736.7,204.1,1996.2,54135.7,0.0,0,0.0,846.9,1,4033.4,12491.5
CHN_G0154,415750.0,1422250.0,80.223524,12.864243,3.32,0.56,0.649,325.0,0.176,0.0,0.824,10,558.6,6309.6,2113.8,186.5,1504.8,54484.0,0.0,0,0.0,693.9,1,3945.7,12462.1
CHN_G0155,416250.0,1422250.0,80.228132,12.864256,8.22,4.67,0.355,43.0,0.424,0.014,0.546,50,233.1,6226.4,2533.8,286.9,1013.4,54791.6,633.0,0,0.0,863.6,1,3920.4,12452.8
CHN_G0156,416750.0,1422250.0,80.23274,12.86427,1.62,1.3,0.778,118.0,0.021,0.044,0.877,30,429.4,6181.7,2966.9,780.9,521.9,55102.0,0.0,0,0.0,1228.8,0,3958.5,12463.5
CHN_G0157,417250.0,1422250.0,80.237348,12.864283,2.01,2.32,0.75,271.0,0.017,0.218,0.742,30,718.9,6172.8,3399.2,1279.5,33.2,55415.1,0.0,0,0.0,1665.6,0,4058.4,12494.2
CHN_G0158,417750.0,1422250.0,80.241955,12.864296,10.25,2.43,0.192,307.0,0.417,0.0,0.577,50,566.7,6204.4,3840.8,1774.1,454.0,55731.0,0.0,0,0.0,2130.3,0,4215.5,12544.7
CHN_G0159,418250.0,1422250.0,80.246563,12.86431,3.83,0.27,0.525,311.0,0.583,0.0,0.417,50,651.9,6275.8,4294.2,2137.0,941.2,56049.6,0.0,0,0.0,2608.2,0,4423.9,12615.0
CHN_G0160,418750.0,1422250.0,80.251171,12.864323,0.0,0.0,0.734,103.0,0.108,0.712,0.138,80,1007.5,6382.3,4754.3,2546.7,1374.8,56370.8,0.0,0,0.0,3093.0,0,4676.7,12704.5
CHN_G0161,419250.0,1422250.0,80.255779,12.864336,0.0,0.0,0.702,103.0,0.0,1.0,0.0,80,1450.9,6522.7,5220.2,2984.1,1798.1,56694.6,0.0,0,0.0,3582.0,0,4967.1,12812.9
CHN_G0162,419750.0,1422250.0,80.260387,12.864349,0.0,0.0,0.628,103.0,0.0,1.0,0.0,80,1922.3,6697.6,5691.9,3438.6,2245.6,57020.9,0.0,0,0.0,4073.7,0,5288.9,12939.7
CHN_G0163,420250.0,1422250.0,80.264995,12.864362,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,2405.3,6904.3,6168.0,3904.2,2711.5,57349.8,0.0,0,0.0,4567.2,0,5636.8,13084.5
CHN_G0164,420750.0,1422250.0,80.269603,12.864375,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,2894.0,7098.3,6647.6,4377.5,3187.7,57681.1,0.0,0,0.0,5062.0,0,6006.1,13246.5
CHN_G0165,421250.0,1422250.0,80.274211,12.864388,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,3386.1,7314.9,7129.4,4856.1,3670.3,58014.8,0.0,0,0.0,5557.7,0,6393.3,13425.2
CHN_G0166,421750.0,1422250.0,80.278819,12.8644,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,3880.2,7558.4,7613.1,5338.6,4157.0,58350.9,0.0,0,0.0,6054.1,0,6795.2,13619.9
CHN_G0167,422250.0,1422250.0,80.283427,12.864413,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,4375.6,7826.3,8098.8,5824.1,4646.5,58689.3,0.0,0,0.0,6459.3,0,7209.4,13830.0
CHN_G0168,422750.0,1422250.0,80.288035,12.864426,0.0,0.0,0.582,103.0,0.0,1.0,0.0,80,4872.0,8116.2,8586.2,6311.8,5138.0,59030.0,0.0,0,0.0,6759.8,0,7633.8,14054.7
CHN_G0169,402250.0,1422750.0,80.099097,12.868366,41.2,1.66,0.279,301.0,0.008,0.0,0.991,10,11344.2,6327.1,11162.9,1154.9,14824.7,45544.4,0.0,0,0.0,4093.3,0,6485.0,9127.5
CHN_G0170,402750.0,1422750.0,80.103705,12.868381,39.37,3.28,0.239,285.0,0.12,0.0,0.88,10,10891.1,6401.3,10663.4,1017.5,14328.1,45820.3,0.0,127,12807.1,3608.0,0,6386.4,8932.5
CHN_G0171,403250.0,1422750.0,80.108313,12.868397,29.71,1.12,0.649,69.0,0.71,0.0,0.289,50,10442.3,6513.1,10163.8,1107.3,13831.8,46100.1,0.0,74,7625.8,3127.3,0,6325.9,8761.8
CHN_G0172,403750.0,1422750.0,80.112921,12.868413,25.91,1.83,0.79,306.0,0.334,0.0,0.664,40,9998.3,6660.6,9664.3,860.7,13335.7,46383.5,0.0,47,13304.7,2653.7,0,6304.6,8616.7
CHN_G0173,404250.0,1422750.0,80.117529,12.868428,22.91,0.98,0.895,307.0,0.064,0.05,0.747,40,9559.8,6833.7,9164.9,381.0,12839.9,46670.6,0.0,45,5188.7,2192.0,0,6322.8,8498.5
CHN_G0174,404750.0,1422750.0,80.122136,12.868444,21.46,1.63,0.868,304.0,0.074,0.166,0.748,10,9127.7,7023.1,8665.5,60.9,12344.5,46961.2,0.0,28,6581.8,1751.3,0,6193.1,8408.5
CHN_G0175,405250.0,1422750.0,80.126744,12.868459,25.44,1.8,0.525,316.0,0.27,0.092,0.611,10,8702.9,7242.2,8166.2,212.6,11849.5,47255.4,0.0,2,222.2,1352.6,0,6096.1,8347.6
CHN_G0176,405750.0,1422750.0,80.131352,12.868474,26.08,9.89,0.419,308.0,0.346,0.0,0.644,50,8286.5,7488.4,7667.0,322.3,11354.9,47552.9,0.0,73,18011.0,1044.9,0,6039.1,8316.3
CHN_G0177,406250.0,1422750.0,80.13596,12.86849,21.22,5.56,0.642,311.0,0.156,0.0,0.844,40,7836.3,7758.9,7167.9,672.1,10860.8,47853.9,0.0,166,22243.5,924.2,1,5970.4,8315.0
CHN_G0178,406750.0,1422750.0,80.140568,12.868505,16.72,0.48,0.756,305.0,0.057,0.0,0.943,40,7338.7,8051.5,6669.0,755.5,10367.2,48158.2,0.0,38,6388.9,1056.7,0,5554.7,8343.7
CHN_G0179,407250.0,1422750.0,80.145176,12.86852,18.01,1.57,0.537,312.0,0.048,0.064,0.888,40,6841.5,8363.8,6170.2,287.9,9873.8,48465.7,0.0,12,1481.7,1370.8,0,5154.0,8402.1
CHN_G0180,407750.0,1422750.0,80.149783,12.868535,19.75,1.17,0.338,310.0,0.322,0.0,0.678,10,6344.7,8693.6,5671.6,214.9,9381.1,48776.4,0.0,116,7065.5,1772.4,0,4772.1,8489.6
CHN_G0181,408250.0,1422750.0,80.154391,12.86855,16.3,5.25,0.476,306.0,0.116,0.084,0.764,40,5848.4,9039.0,5173.3,259.2,8889.3,49090.2,0.0,72,6422.9,1890.3,0,4413.8,8605.4
CHN_G0182,408750.0,1422750.0,80.158999,12.868565,10.74,0.25,0.746,306.0,0.035,0.094,0.808,10,5352.9,9398.4,4675.4,508.6,8398.3,49407.1,0.0,27,1765.6,2011.5,0,4085.5,8748.2
CHN_G0183,409250.0,1422750.0,80.163607,12.868579,11.96,1.15,0.597,305.0,0.013,0.0,0.982,40,4858.2,9168.1,4178.0,489.9,7908.6,49727.0,0.0,2,142.1,2240.2,0,3794.8,8916.8
CHN_G0184,409750.0,1422750.0,80.168215,12.868594,13.8,8.46,0.416,304.0,0.063,0.0,0.937,40,4364.8,8818.0,3681.2,101.3,7420.1,50049.8,0.0,3,435.1,2547.8,0,3551.0,9109.7
CHN_G0185,410250.0,1422750.0,80.172823,12.868608,13.46,2.16,0.375,301.0,0.108,0.0,0.892,10,3873.0,8483.0,3185.5,117.4,6933.4,50375.6,0.0,31,4222.8,2614.4,0,3364.3,9325.5
CHN_G0186,410750.0,1422750.0,80.177431,12.868623,7.2,1.51,0.709,309.0,0.047,0.0,0.805,30,3383.7,8164.8,2691.4,195.0,6448.6,50704.1,0.0,73,5887.2,2325.9,0,3244.7,9562.6
CHN_G0187,411250.0,1422750.0,80.182039,12.868637,6.34,0.14,0.714,318.0,0.0,0.067,0.549,30,2898.0,7865.6,2199.9,476.1,5965.6,51035.5,0.0,6,310.3,2097.9,0,3199.6,9819.5
CHN_G0188,411750.0,1422750.0,80.186647,12.868652,5.74,0.3,0.695,330.0,0.0,0.009,0.986,40,2417.9,7586.8,1713.3,481.7,5484.3,51369.6,0.0,36,1833.7,1972.9,0,3232.1,10094.6
CHN_G0189,412250.0,1422750.0,80.191254,12.868666,5.42,0.7,0.653,334.0,0.129,0.0,0.864,40,1943.0,7310.3,1237.5,278.3,5006.7,51706.4,0.0,173,14043.0,1970.7,0,3340.0,10386.5
CHN_G0190,412750.0,1422750.0,80.195862,12.86868,5.41,0.37,0.612,316.0,0.11,0.0,0.804,40,1479.4,7056.2,792.1,398.3,4533.9,52045.8,0.0,14,1498.6,2091.6,0,3516.4,10693.8
CHN_G0191,413250.0,1422750.0,80.20047,12.868694,3.87,0.42,0.675,322.0,0.16,0.0,0.817,40,1012.7,6787.5,472.7,208.5,4054.1,52387.7,0.0,32,3139.9,2316.5,0,3751.5,11015.3
CHN_G0192,413750.0,1422750.0,80.205078,12.868708,3.98,0.41,0.628,321.0,0.214,0.0,0.778,30,601.0,6534.9,565.2,287.4,3562.7,52732.2,0.0,20,4287.5,1995.2,0,4035.2,11349.6
CHN_G0193,414250.0,1422750.0,80.209686,12.868722,3.92,0.14,0.602,325.0,0.148,0.0,0.824,40,396.2,6307.9,780.1,60.4,3071.3,53079.2,0.0,30,3156.9,1498.4,0,3936.7,11695.8
CHN_G0194,414750.0,1422750.0,80.214294,12.868736,4.93,2.25,0.554,325.0,0.367,0.0,0.622,50,486.4,6112.1,1029.8,407.6,2581.6,53428.6,0.0,136,6891.8,1004.7,0,3714.6,12044.5
CHN_G0195,415250.0,1422750.0,80.218902,12.86875,3.63,0.19,0.636,76.0,0.704,0.0,0.281,50,883.8,5947.8,1418.6,96.0,2094.4,53780.4,0.0,26,15805.2,523.0,1,3549.4,11993.2
CHN_G0196,415750.0,1422750.0,80.22351,12.868764,3.03,0.96,0.654,76.0,0.354,0.0,0.624,50,875.6,5821.1,1850.1,46.5,1607.2,54089.5,0.0,47,11845.1,194.3,1,3449.5,11962.5
CHN_G0197,416250.0,1422750.0,80.228118,12.868777,6.17,1.12,0.46,131.0,0.328,0.008,0.65,10,722.9,5730.8,2283.9,368.8,1120.1,54399.3,0.0,184,18463.8,549.5,1,3420.4,11952.8
CHN_G0198,416750.0,1422750.0,80.232726,12.868791,1.56,0.57,0.768,53.0,0.062,0.001,0.885,30,806.1,5682.6,2722.8,866.1,636.8,54712.0,0.0,4,1968.8,1032.6,0,3464.1,11963.9
CHN_G0199,417250.0,1422750.0,80.237334,12.868804,1.19,1.54,0.796,114.0,0.012,0.193,0.766,30,371.7,5673.0,3177.4,1333.7,176.0,55027.3,0.0,12,1377.4,1526.6,0,3577.7,11995.9
CHN_G0200,417750.0,1422750.0,80.241942,12.868817,6.61,1.39,0.414,90.0,0.629,0.046,0.32,50,74.5,5707.3,3640.2,1818.6,262.8,55345.4,1303.6,92,17255.6,2023.5,0,3755.1,12048.6
CHN_G0201,418250.0,1422750.0,80.24655,12.868831,4.89,1.05,0.465,194.0,0.705,0.0,0.292,50,344.7,5784.8,4110.7,2310.0,684.2,55666.2,0.0,127,29917.1,2521.7,0,3987.6,12121.7
CHN_G0202,418750.0,1422750.0,80.251158,12.868844,0.0,0.0,0.734,194.0,0.254,0.595,0.094,80,842.0,5898.8,4587.4,2804.4,1130.8,55989.6,0.0,17,2676.3,3020.4,0,4266.3,12214.8
CHN_G0203,419250.0,1422750.0,80.255766,12.868857,0.0,0.0,0.709,42.0,0.0,1.0,0.0,80,1341.3,6050.4,5068.3,3238.7,1608.8,56315.6,0.0,0,0.0,3519.6,0,4582.8,12327.5
CHN_G0204,419750.0,1422750.0,80.260374,12.86887,0.0,0.0,0.636,42.0,0.0,1.0,0.0,80,1841.0,6238.5,5551.6,3661.7,2097.0,56644.1,0.0,0,0.0,4018.9,0,4929.8,12459.3
CHN_G0205,420250.0,1422750.0,80.264982,12.868883,0.0,0.0,0.584,42.0,0.0,1.0,0.0,80,2340.8,6443.8,6037.5,4102.1,2589.8,56975.2,0.0,0,0.0,4518.4,0,5301.2,12609.5
CHN_G0206,420750.0,1422750.0,80.26959,12.868896,0.0,0.0,0.582,42.0,0.0,1.0,0.0,80,2840.7,6644.2,6525.6,4554.8,3084.9,57308.6,0.0,0,0.0,5018.0,0,5692.4,12777.6
CHN_G0207,421250.0,1422750.0,80.274198,12.868909,0.0,0.0,0.582,42.0,0.0,1.0,0.0,80,3340.6,6875.1,7012.9,5016.5,3581.3,57644.5,0.0,0,0.0,5499.9,0,6099.5,12962.8
CHN_G0208,421750.0,1422750.0,80.278806,12.868921,0.0,0.0,0.582,42.0,0.0,1.0,0.0,80,3840.5,7133.6,7498.5,5485.0,4078.7,57982.7,0.0,0,0.0,5763.8,0,6519.5,13164.3
CHN_G0209,422250.0,1422750.0,80.283414,12.868934,0.0,0.0,0.582,42.0,0.0,1.0,0.0,80,4340.5,7416.9,7985.8,5958.5,4576.6,58323.3,0.0,0,0.0,6057.5,0,6950.2,13381.6
CHN_G0210,422750.0,1422750.0,80.288022,12.868947,0.0,0.0,0.582,42.0,0.0,1.0,0.0,80,4840.4,7722.2,8474.5,6436.1,5074.9,58666.0,0.0,0,0.0,6377.0,0,7389.5,13613.7
CHN_G0211,402250.0,1423250.0,80.099081,12.872886,37.58,1.26,0.544,298.0,0.042,0.0,0.943,10,11146.3,5830.4,11154.1,1613.2,14890.3,45127.0,0.0,0,0.0,4234.3,0,6000.1,8674.7
CHN_G0212,402750.0,1423250.0,80.103689,12.872902,34.38,0.52,0.564,294.0,0.472,0.0,0.504,50,10684.9,5910.8,10654.1,1516.9,14396.0,45405.5,0.0,0,0.0,3767.2,0,5893.4,8469.2
CHN_G0213,403250.0,1423250.0,80.108297,12.872918,29.83,2.25,0.638,296.0,0.389,0.005,0.574,50,10227.0,6031.7,10154.1,1498.9,13902.1,45687.8,0.0,0,0.0,3309.7,0,5827.7,8288.9
CHN_G0214,403750.0,1423250.0,80.112905,12.872934,24.61,0.57,0.784,297.0,0.085,0.0,0.895,40,9773.2,6190.7,9654.1,1072.8,13408.5,45973.8,0.0,0,0.0,2866.4,0,5804.6,8135.4
CHN_G0215,404250.0,1423250.0,80.117513,12.872949,21.62,0.42,0.849,312.0,0.004,0.0,0.996,40,9324.2,6367.2,9154.1,583.3,12915.2,46263.4,0.0,0,0.0,2445.2,0,5824.4,8010.2
CHN_G0216,404750.0,1423250.0,80.122121,12.872965,20.32,0.49,0.8,311.0,0.0,0.0,0.993,40,8880.7,6570.2,8654.2,119.6,12422.4,46556.5,0.0,0,0.0,2059.4,0,5708.0,7914.7
CHN_G0217,405250.0,1423250.0,80.126729,12.87298,19.51,0.3,0.723,315.0,0.161,0.0,0.801,40,8443.4,6803.9,8154.2,319.2,11930.2,46853.2,0.0,0,0.0,1733.1,0,5602.7,7849.8
CHN_G0218,405750.0,1423250.0,80.131336,12.872995,22.35,4.36,0.48,311.0,0.278,0.0,0.721,40,8013.5,7065.3,7654.2,57.9,11438.6,47153.3,0.0,0,0.0,1505.3,0,5540.6,7816.6
CHN_G0219,406250.0,1423250.0,80.135944,12.87301,18.65,0.11,0.642,316.0,0.142,0.0,0.823,40,7592.2,7351.4,7154.2,527.2,10947.8,47456.8,0.0,0,0.0,1424.2,0,5523.3,7815.2
CHN_G0220,406750.0,1423250.0,80.140552,12.873026,15.86,0.86,0.73,321.0,0.105,0.0,0.884,30,7181.0,7659.6,6654.2,634.3,10457.9,47763.6,0.0,0,0.0,1513.5,0,5282.5,7845.7
CHN_G0221,407250.0,1423250.0,80.14516,12.873041,19.53,2.88,0.419,315.0,0.0,0.227,0.724,30,6781.7,7987.2,6154.2,151.4,9969.0,48073.7,0.0,0,0.0,1550.9,0,4859.5,7907.8
CHN_G0222,407750.0,1423250.0,80.149768,12.873056,13.94,1.15,0.665,310.0,0.183,0.013,0.8,40,6305.6,8331.9,5654.2,224.9,9481.3,48386.9,0.0,0,0.0,1397.3,0,4452.4,8000.8
CHN_G0223,408250.0,1423250.0,80.154376,12.873071,12.97,1.94,0.657,306.0,0.006,0.001,0.992,40,5806.0,8691.7,5154.3,141.3,8994.9,48703.2,0.0,0,0.0,1395.1,0,4066.0,8123.4
CHN_G0224,408750.0,1423250.0,80.158984,12.873085,10.91,0.57,0.722,308.0,0.016,0.0,0.984,10,5306.5,9064.9,4654.3,10.0,8510.1,49022.6,0.0,0,0.0,1555.3,0,3707.0,8274.6
CHN_G0225,409250.0,1423250.0,80.163592,12.8731,10.18,2.41,0.694,309.0,0.085,0.0,0.904,10,4807.1,8825.2,4154.3,31.4,8026.8,49345.0,0.0,4,447.1,1841.6,0,3383.9,8452.6
CHN_G0226,409750.0,1423250.0,80.1682,12.873115,9.73,0.19,0.647,309.0,0.009,0.0,0.989,30,4307.8,8461.0,3654.4,160.4,7544.5,49670.3,0.0,68,6728.6,2205.5,0,3108.1,8656.0
CHN_G0227,410250.0,1423250.0,80.172808,12.873129,10.62,0.55,0.536,307.0,0.001,0.0,0.998,10,3808.7,8111.2,3154.4,338.1,7064.7,49998.5,0.0,332,34969.4,2124.3,0,2893.0,8882.8
CHN_G0228,410750.0,1423250.0,80.177416,12.873144,11.05,2.35,0.473,308.0,0.0,0.0,0.999,10,3309.9,7777.9,2654.5,578.4,6587.8,50329.6,0.0,96,17144.2,1924.6,0,2752.9,9131.4
CHN_G0229,411250.0,1423250.0,80.182024,12.873158,6.86,0.3,0.716,322.0,0.0,0.114,0.75,30,2811.5,7463.2,2154.6,381.1,6112.0,50663.4,0.0,13,2727.7,1641.7,0,2699.6,9400.0
CHN_G0230,411750.0,1423250.0,80.186632,12.873173,5.4,0.59,0.758,327.0,0.001,0.021,0.826,40,2313.8,7169.6,1654.8,120.1,5620.7,50999.9,0.0,53,1796.9,1478.7,0,2738.1,9687.1
CHN_G0231,412250.0,1423250.0,80.19124,12.873187,5.88,0.93,0.675,326.0,0.094,0.0,0.878,30,1817.4,6891.3,1155.2,45.0,5130.7,51339.1,0.0,205,11028.4,1475.7,0,2864.7,9990.9
CHN_G0232,412750.0,1423250.0,80.195848,12.873201,4.23,0.22,0.726,328.0,0.034,0.0,0.949,40,1323.6,6622.5,656.1,27.7,4642.8,51680.9,0.0,159,13521.0,1633.7,0,3068.5,10310.0
CHN_G0233,413250.0,1423250.0,80.200456,12.873215,3.58,0.51,0.729,329.0,0.104,0.0,0.862,40,837.1,6370.0,157.1,71.4,4155.6,52025.3,0.0,74,5560.4,1913.2,0,3335.4,10643.0
CHN_G0234,413750.0,1423250.0,80.205064,12.873229,3.97,0.98,0.665,312.0,0.444,0.006,0.527,50,363.2,6100.1,166.6,348.1,3668.5,52372.2,0.0,3,318.3,2009.3,0,3651.5,10988.8
CHN_G0235,414250.0,1423250.0,80.209672,12.873243,6.26,1.45,0.465,218.0,0.616,0.0,0.37,50,26.2,5858.7,324.1,108.8,3181.3,52721.5,11961.6,54,2667.7,1517.0,0,3511.0,11346.0
CHN_G0236,414750.0,1423250.0,80.21428,12.873257,2.84,0.64,0.668,273.0,0.194,0.0,0.773,40,263.8,5648.5,736.3,581.1,2697.2,53073.3,753.0,239,11462.3,1032.3,0,3260.0,11548.4
CHN_G0237,415250.0,1423250.0,80.218888,12.873271,10.86,6.18,0.2,273.0,0.706,0.0,0.244,50,493.6,5471.4,1170.7,512.1,2216.9,53387.7,0.0,88,6088.7,574.2,1,3070.6,11494.9
CHN_G0238,415750.0,1423250.0,80.223496,12.873284,2.68,0.27,0.674,72.0,0.469,0.0,0.45,50,380.9,5334.2,1604.9,440.7,1745.0,53696.9,0.0,29,2207.4,306.5,1,2954.5,11463.0
